346,3198,351396,2503792,2.0,14.0,13.0,21.0,4.0,17.0,18.0,0.0,19.0,8.0,14.0,13.0,,,360.0,80.0,72.0,72.0,176.0,48.0,184.0,88.0,184.0,88.0,56.0,48.0,184.0,,,12
1351,13854,144018,1025195,2.0,14.0,13.0,21.0,4.0,17.0,18.0,0.0,19.0,8.0,14.0,13.0,,,1308.0,200.0,254.0,339.0,206.0,155.0,483.0,151.0,266.0,228.0,128.0,216.0,383.0,,,12
1585,16355,242756,1728614,2.0,14.0,13.0,21.0,4.0,17.0,18.0,0.0,19.0,8.0,14.0,13.0,,,432.0,205.0,480.0,291.0,94.0,116.0,174.0,272.0,269.0,130.0,82.0,192.0,171.0,,,12
1595,16264,245845,1750762,2.0,14.0,13.0,21.0,4.0,17.0,18.0,0.0,19.0,8.0,14.0,13.0,,,91.0,121.0,154.0,131.0,192.0,125.0,182.0,544.0,121.0,133.0,142.0,141.0,150.0,,,12
1815,18828,287488,2048710,2.0,14.0,13.0,21.0,4.0,17.0,18.0,0.0,19.0,8.0,14.0,13.0,,,111.0,89.0,96.0,71.0,73.0,136.0,151.0,97.0,111.0,115.0,109.0,120.0,150.0,,,12
1922,19665,291783,2079059,2.0,14.0,13.0,21.0,4.0,17.0,18.0,0.0,19.0,8.0,14.0,13.0,,,250.0,120.0,96.0,144.0,248.0,40.0,136.0,160.0,160.0,80.0,97.0,119.0,527.0,,,12
1993,20132,295264,2103750,2.0,14.0,13.0,21.0,4.0,17.0,18.0,0.0,19.0,8.0,14.0,13.0,,,446.0,258.0,274.0,384.0,270.0,245.0,274.0,225.0,339.0,262.0,184.0,278.0,180.0,,,12
2243,23015,306341,2182418,2.0,14.0,13.0,21.0,4.0,17.0,18.0,0.0,19.0,8.0,14.0,13.0,,,1366.0,176.0,256.0,907.0,625.0,202.0,1052.0,205.0,216.0,466.0,204.0,239.0,239.0,,,12
2858,30338,327356,2332495,2.0,14.0,13.0,21.0,4.0,17.0,18.0,0.0,19.0,8.0,14.0,13.0,,,184.0,192.0,160.0,232.0,80.0,96.0,288.0,218.0,150.0,136.0,168.0,128.0,150.0,,,12
3487,36979,351836,2506885,2.0,14.0,13.0,21.0,4.0,17.0,18.0,0.0,19.0,8.0,14.0,13.0,,,298.0,115.0,223.0,309.0,122.0,157.0,284.0,234.0,204.0,240.0,218.0,176.0,192.0,,,12
4305,45897,386475,2754336,2.0,14.0,13.0,21.0,4.0,17.0,18.0,0.0,19.0,8.0,14.0,13.0,,,183.0,45.0,92.0,176.0,191.0,91.0,188.0,306.0,243.0,63.0,46.0,57.0,150.0,,,12
4355,46272,389185,2773775,2.0,14.0,13.0,21.0,4.0,17.0,18.0,0.0,19.0,8.0,14.0,13.0,,,191.0,89.0,65.0,156.0,176.0,158.0,164.0,179.0,185.0,120.0,200.0,106.0,47.0,,,12
4378,46627,390473,2783057,2.0,14.0,13.0,21.0,4.0,17.0,18.0,0.0,19.0,8.0,14.0,13.0,,,168.0,88.0,88.0,336.0,184.0,88.0,160.0,184.0,120.0,80.0,80.0,88.0,104.0,,,12
4399,46755,391705,2791779,2.0,14.0,13.0,21.0,4.0,17.0,18.0,0.0,19.0,8.0,14.0,13.0,,,177.0,84.0,118.0,101.0,85.0,100.0,108.0,132.0,254.0,124.0,89.0,112.0,150.0,,,12
4415,46948,392713,2798736,2.0,14.0,13.0,21.0,4.0,17.0,18.0,0.0,19.0,8.0,14.0,13.0,,,196.0,127.0,80.0,120.0,129.0,100.0,100.0,240.0,109.0,430.0,45.0,53.0,150.0,,,12
4460,47516,395347,2817546,2.0,14.0,13.0,21.0,4.0,17.0,18.0,0.0,19.0,8.0,14.0,13.0,,,149.0,131.0,117.0,108.0,270.0,217.0,233.0,238.0,181.0,119.0,116.0,101.0,150.0,,,12
5879,63403,453937,3234832,2.0,14.0,13.0,21.0,4.0,17.0,18.0,0.0,19.0,8.0,14.0,13.0,,,119.0,70.0,140.0,65.0,187.0,72.0,194.0,426.0,218.0,85.0,135.0,162.0,168.0,,,12
6026,64822,461103,3285907,2.0,14.0,13.0,21.0,4.0,17.0,18.0,0.0,19.0,8.0,14.0,13.0,,,204.0,174.0,278.0,154.0,153.0,104.0,298.0,228.0,234.0,140.0,119.0,70.0,150.0,,,12
6219,66763,468438,3338562,2.0,14.0,13.0,21.0,4.0,17.0,18.0,0.0,19.0,8.0,14.0,13.0,,,206.0,47.0,95.0,116.0,181.0,63.0,179.0,95.0,78.0,78.0,45.0,88.0,73.0,,,12
6354,68371,472806,3370140,2.0,14.0,13.0,21.0,4.0,17.0,18.0,0.0,19.0,8.0,14.0,13.0,,,152.0,64.0,119.0,201.0,159.0,128.0,144.0,377.0,216.0,127.0,145.0,96.0,150.0,,,12
6464,69829,477697,3405298,2.0,14.0,13.0,21.0,4.0,17.0,18.0,0.0,19.0,8.0,14.0,13.0,,,1152.0,192.0,280.0,480.0,296.0,216.0,456.0,200.0,824.0,168.0,192.0,296.0,177.0,,,12
6556,70628,480545,3425390,2.0,14.0,13.0,21.0,4.0,17.0,18.0,0.0,19.0,8.0,14.0,13.0,,,250.0,119.0,164.0,237.0,292.0,121.0,351.0,250.0,67.0,124.0,75.0,179.0,475.0,,,12
6677,71832,484729,3455249,2.0,14.0,13.0,21.0,4.0,17.0,18.0,0.0,19.0,8.0,14.0,13.0,,,599.0,123.0,125.0,216.0,176.0,112.0,216.0,184.0,200.0,96.0,72.0,126.0,99.0,,,12
6680,72017,484874,3456297,2.0,14.0,13.0,21.0,4.0,17.0,18.0,0.0,19.0,8.0,14.0,13.0,,,504.0,129.0,191.0,88.0,201.0,167.0,177.0,303.0,176.0,200.0,168.0,153.0,150.0,,,12
6722,72465,487249,3472817,2.0,14.0,13.0,21.0,4.0,17.0,18.0,0.0,19.0,8.0,14.0,13.0,,,192.0,88.0,125.0,164.0,270.0,73.0,265.0,182.0,118.0,124.0,116.0,53.0,169.0,,,12
6953,74764,497270,3544132,2.0,14.0,13.0,21.0,4.0,17.0,18.0,0.0,19.0,8.0,14.0,13.0,,,336.0,55.0,112.0,472.0,136.0,80.0,296.0,136.0,113.0,103.0,64.0,120.0,144.0,,,12
8206,88024,547157,3900375,2.0,14.0,13.0,21.0,4.0,17.0,18.0,0.0,19.0,8.0,14.0,13.0,,,116.0,69.0,132.0,32.0,119.0,132.0,147.0,164.0,89.0,88.0,131.0,117.0,150.0,,,12
8225,88234,548069,3906914,2.0,14.0,13.0,21.0,4.0,17.0,18.0,0.0,19.0,8.0,14.0,13.0,,,142.0,74.0,94.0,98.0,170.0,152.0,142.0,182.0,227.0,67.0,176.0,90.0,168.0,,,12
8225,88247,548071,3906930,2.0,14.0,13.0,21.0,4.0,17.0,18.0,0.0,19.0,8.0,14.0,13.0,,,132.0,112.0,98.0,77.0,174.0,186.0,160.0,180.0,196.0,92.0,164.0,94.0,150.0,,,12
9185,98372,588972,4198198,2.0,14.0,13.0,21.0,4.0,17.0,18.0,0.0,19.0,8.0,14.0,13.0,,,961.0,353.0,822.0,943.0,291.0,221.0,404.0,276.0,598.0,331.0,241.0,312.0,1057.0,,,12
9221,98833,590824,4211715,2.0,14.0,13.0,21.0,4.0,17.0,18.0,0.0,19.0,8.0,14.0,13.0,,,218.0,74.0,187.0,70.0,113.0,146.0,194.0,66.0,476.0,118.0,113.0,242.0,196.0,,,12
10504,111642,20529,146104,2.0,14.0,13.0,21.0,4.0,17.0,18.0,0.0,19.0,8.0,14.0,13.0,,,123.0,207.0,193.0,306.0,199.0,443.0,330.0,220.0,178.0,304.0,188.0,183.0,249.0,,,12
10545,111971,21390,152405,2.0,14.0,13.0,21.0,4.0,17.0,18.0,0.0,19.0,8.0,14.0,13.0,,,138.0,100.0,81.0,129.0,152.0,96.0,142.0,216.0,146.0,97.0,75.0,66.0,150.0,,,12
11976,127369,76677,546351,2.0,14.0,13.0,21.0,4.0,17.0,18.0,0.0,19.0,8.0,14.0,13.0,,,836.0,143.0,229.0,217.0,75.0,176.0,215.0,202.0,398.0,57.0,67.0,176.0,150.0,,,12
12094,128616,81358,579850,2.0,14.0,13.0,21.0,4.0,17.0,18.0,0.0,19.0,8.0,14.0,13.0,,,152.0,160.0,104.0,248.0,216.0,104.0,208.0,216.0,160.0,96.0,96.0,137.0,135.0,,,12
12098,128682,81512,580959,2.0,14.0,13.0,21.0,4.0,17.0,18.0,0.0,19.0,8.0,14.0,13.0,,,128.0,103.0,137.0,145.0,127.0,104.0,96.0,144.0,120.0,96.0,64.0,147.0,158.0,,,12
12102,128827,81778,582769,2.0,14.0,13.0,21.0,4.0,17.0,18.0,0.0,19.0,8.0,14.0,13.0,,,184.0,96.0,216.0,152.0,160.0,144.0,160.0,168.0,144.0,136.0,176.0,192.0,160.0,,,12
13518,145893,144000,1025068,2.0,14.0,13.0,21.0,4.0,17.0,18.0,0.0,19.0,8.0,14.0,13.0,,,229.0,156.0,196.0,123.0,100.0,180.0,400.0,274.0,254.0,185.0,190.0,210.0,230.0,,,12
13545,146327,145247,1033943,2.0,14.0,13.0,21.0,4.0,17.0,18.0,0.0,19.0,8.0,14.0,13.0,,,191.0,108.0,167.0,112.0,118.0,67.0,146.0,195.0,230.0,106.0,62.0,175.0,150.0,,,12
13982,150898,163024,1159282,2.0,14.0,13.0,21.0,4.0,17.0,18.0,0.0,19.0,8.0,14.0,13.0,,,479.0,81.0,200.0,147.0,173.0,189.0,204.0,207.0,280.0,146.0,166.0,258.0,150.0,,,12
13998,151202,164006,1166039,2.0,14.0,13.0,21.0,4.0,17.0,18.0,0.0,19.0,8.0,14.0,13.0,,,786.0,147.0,201.0,562.0,58.0,196.0,201.0,216.0,122.0,162.0,301.0,237.0,1250.0,,,12
